GeneID,mapped_graphsage_row_count,graph_instance_count,unique_tissue_count,tissues,train_instance_count,valid_instance_count,test_instance_count,mean_instance_degree,median_instance_degree,max_instance_degree,min_instance_degree,total_instance_degree,feature_nonzero_counts,feature_nonzero_count_consistent,positive_label_count,all_zero_label_vector
10477,19,19,19,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,51.89473684210526,52.0,59,43,986,0,1,16,0
10478,1,1,1,liver,1,0,0,5.0,5.0,5,5,5,1,1,27,0
10482,3,3,3,blood|bone|liver,3,0,0,331.3333333333333,378.0,384,232,994,2,1,22,0
10487,14,14,14,adrenal_gland|basal_ganglion|blood|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,11,2,1,21.571428571428573,22.5,25,17,302,1,1,8,0
10488,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,51.04347826086956,51.0,71,23,1174,0,1,53,0
10492,4,4,4,brain|forebrain|kidney|lung,2,1,1,139.75,143.5,148,124,559,4,1,47,0
10494,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,17.272727272727273,19.0,21,8,380,0,1,56,0
10497,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,3.4583333333333335,3.0,7,1,83,3,1,30,0
10498,21,21,21,adrenal_cortex|adrenal_gland|amygdala|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,42.142857142857146,42.0,56,11,885,1,1,68,0
10499,13,13,13,adrenal_cortex|adrenal_gland|blood|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,10,2,1,49.61538461538461,52.0,56,38,645,2,1,15,0
10507,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,3.227272727272727,3.0,4,3,71,0,1,52,0
10512,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,1.8888888888888888,2.0,2,1,17,0,1,12,0
10514,15,15,15,adipose_tissue|amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,11,2,2,59.86666666666667,63.0,75,32,898,1,1,62,0
10516,5,5,5,colon|gastrointestinal_tract|heart|large_intestine|lung,3,1,1,4.0,4.0,4,4,20,0,1,28,0
10522,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,11.958333333333334,13.0,15,4,287,1,1,56,0
10524,4,4,4,blood|brain|heart|kidney,2,2,0,108.0,109.0,110,104,432,3,1,87,0
10527,20,20,20,adipose_tissue|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,29.0,29.5,35,13,580,3,1,9,0
10533,15,15,15,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,12,2,1,22.133333333333333,22.0,26,15,332,0,1,53,0
10537,9,9,9,aorta|artery|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,11.11111111111111,11.0,12,10,100,2,1,48,0
10540,20,20,20,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,40.35,42.5,50,21,807,2,1,30,0
10542,20,20,20,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,15.9,16.0,20,10,318,0,1,46,0
10553,8,8,8,bone|brain|colon|eye|forebrain|gastrointestinal_tract|kidney|large_intestine,7,1,0,1.0,1.0,1,1,8,1,1,17,0
10555,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,1.4444444444444444,1.0,2,1,13,1,1,24,0
10558,13,13,13,amygdala|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,9,2,2,9.153846153846153,8.0,12,8,119,0,1,36,0
10563,3,3,3,gastrointestinal_tract|large_intestine|liver,3,0,0,4.666666666666667,5.0,5,4,14,0,1,25,0
10564,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,9.15,9.0,12,5,183,1,1,37,0
10565,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,13.1,13.0,16,9,262,2,1,56,0
10569,15,15,15,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,12,2,1,58.733333333333334,60.0,71,40,881,0,1,42,0
10572,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,18.0,18.0,25,13,396,1,1,13,0
10577,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,7.2272727272727275,8.0,9,4,159,1,1,26,0
10579,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,9.08695652173913,11.0,12,2,209,0,1,16,0
10580,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,18.47826086956522,19.0,26,10,425,3,1,61,0
10592,20,20,20,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,29.35,30.5,37,16,587,0,1,29,0
10598,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,56.0,63.0,67,36,896,0,1,14,0
10600,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,10.590909090909092,10.0,13,6,233,0,1,68,0
10603,5,5,5,adipose_tissue|blood|brain|gastrointestinal_tract|heart,4,1,0,16.2,16.0,21,12,81,0,1,14,0
10613,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,14.0,14.0,15,11,280,0,1,64,0
10616,23,23,23,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,32.82608695652174,33.0,43,11,755,0,1,65,0
10621,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,9.954545454545455,10.0,12,7,219,0,1,15,0
10622,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,5.0,5.0,5,5,110,0,1,16,0
10623,23,23,23,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,14.0,14.0,20,7,322,1,1,21,0
10626,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,6.708333333333333,7.0,10,1,161,0,1,73,0
10628,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,15.818181818181818,16.0,19,12,348,0,1,17,0
10629,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,22.22222222222222,22.0,25,19,400,1,1,37,0
10631,10,10,10,adrenal_gland|artery|blood|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,7,2,1,1.0,1.0,1,1,10,1,1,16,0
10632,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,26.125,26.0,29,22,418,1,1,18,0
10636,4,4,4,blood|colon|gastrointestinal_tract|large_intestine,4,0,0,12.5,12.5,13,12,50,2,1,71,0
10642,4,4,4,brain|forebrain|kidney|lung,2,1,1,75.25,77.5,79,67,301,2,1,40,0
10645,18,18,18,adipose_tissue|adrenal_cortex|adrenal_gland|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,15,2,1,14.444444444444445,15.0,18,10,260,1,1,19,0
10652,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,13.714285714285714,14.0,17,3,288,0,1,31,0
10657,3,3,3,blood|bone|liver,3,0,0,73.0,79.0,89,51,219,0,1,61,0
10658,17,17,17,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,14,2,1,14.764705882352942,15.0,19,10,251,3,1,31,0
10659,5,5,5,blood|brain|heart|kidney|lung,2,2,1,5.4,5.0,6,5,27,0,1,7,0
10664,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,25.27777777777778,26.0,29,19,455,2,1,60,0
10670,18,18,18,adrenal_gland|amygdala|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,15,2,1,7.722222222222222,7.5,11,5,139,0,1,45,0
10672,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,17.75,17.5,28,6,426,1,1,12,0
10683,1,1,1,brain,1,0,0,3.0,3.0,3,3,3,1,1,2,0
10714,12,12,12,amygdala|basal_ganglion|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,8,2,2,19.333333333333332,19.0,20,18,232,1,1,24,0
10721,1,1,1,blood,1,0,0,1.0,1.0,1,1,1,0,1,39,0
10725,23,23,23,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,4.173913043478261,4.0,7,4,96,3,1,49,0
10728,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,40.5,41.0,53,18,972,1,1,33,0
10735,13,13,13,amygdala|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,9,2,2,19.846153846153847,20.0,21,18,258,7,1,42,0
10747,11,11,11,aorta|artery|blood|blood_plasma|brain|eye|forebrain|heart|kidney|liver|lung,8,2,1,3.0,2.0,5,2,33,1,1,27,0
10755,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,19.666666666666668,20.5,26,9,472,1,1,50,0
10758,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,20.5,20.5,24,17,451,0,1,11,0
10763,13,13,13,adipose_tissue|amygdala|astrocyte|basal_ganglion|blood|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine,11,2,0,20.615384615384617,22.0,25,10,268,0,1,24,0
10765,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,26.5,27.0,32,20,477,0,1,32,0
10766,23,23,23,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,4.391304347826087,4.0,6,2,101,2,1,0,1
10769,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,7.863636363636363,8.0,13,3,173,0,1,59,0
10772,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,45.22222222222222,45.0,50,41,407,1,1,44,0
10776,3,3,3,basal_ganglion|brain|forebrain,3,0,0,4.0,3.0,7,2,12,0,1,25,0
10782,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,2.608695652173913,3.0,4,1,60,1,1,29,0
10783,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,34.34782608695652,37.0,49,16,790,1,1,48,0
10787,20,20,20,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,19.95,19.0,26,13,399,0,1,30,0
10791,19,19,19,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,4.473684210526316,5.0,6,3,85,0,1,17,0
10801,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,20.571428571428573,21.0,23,16,432,1,1,27,0
10808,6,6,6,blood|blood_plasma|eye|gastrointestinal_tract|liver|lung,5,0,1,48.666666666666664,51.0,52,43,292,1,1,16,0
10817,18,18,18,adrenal_cortex|adrenal_gland|amygdala|artery|basal_ganglion|blood|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,24.77777777777778,24.0,30,20,446,2,1,5,0
10818,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,19.375,19.0,26,10,465,0,1,6,0
10845,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,11.375,12.0,13,8,182,0,1,29,0
10848,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,15.363636363636363,17.0,18,8,338,1,1,8,0
10856,20,20,20,adrenal_cortex|adrenal_gland|amygdala|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,127.05,129.0,156,62,2541,2,1,89,0
10868,10,10,10,blood|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,7,2,1,28.5,28.5,33,23,285,1,1,31,0
10869,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,28.45,29.0,34,20,569,1,1,42,0
10891,9,9,9,adipose_tissue|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,41.44444444444444,41.0,46,30,373,5,1,60,0
10892,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,23.375,23.0,30,13,561,0,1,73,0
10899,20,20,20,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,1.95,2.0,2,1,39,1,1,31,0
10901,16,16,16,adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,4.5625,5.0,5,4,73,2,1,32,0
10902,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,15.61111111111111,15.5,18,14,281,1,1,35,0
10905,20,20,20,adrenal_cortex|adrenal_gland|amygdala|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,3.3,3.0,4,2,66,1,1,14,0
10908,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,5.25,5.0,9,2,126,1,1,4,0
10912,3,3,3,brain|heart|liver,2,1,0,23.333333333333332,23.0,25,22,70,1,1,31,0
10919,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,51.05555555555556,52.5,61,39,919,2,1,67,0
10921,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,101.11111111111111,103.0,107,93,910,1,1,51,0
10922,15,15,15,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,12,2,1,4.466666666666667,5.0,5,3,67,0,1,27,0
10928,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,25.6,25.0,29,21,512,1,1,15,0
10930,8,8,8,blood|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,5,2,1,2.0,2.0,2,2,16,1,1,15,0
10933,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,44.55555555555556,44.0,51,33,802,1,1,36,0
10935,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,32.666666666666664,34.0,42,11,784,0,1,77,0
10938,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,22.954545454545453,23.5,29,13,505,2,1,49,0
