sample	heldout	roleA	roleB	training	mean_wup	max_wup	row_overlap	unique_overlap	f1	role_min_f1
948	54|70|125|126	54|125	70|126	128|28|123|32|12|106|143|142|75|107|119|108|129|81|42|71|96|55|31|15	0.225859	0.333333	0.964648	0.920097	0.986535	0.985129
949	54|70|110|126	54|70	110|126	1|123|32|40|77|45|143|136|108|73|75|121|120|42|21|33|125|96|48|47	0.236776	0.333333	0.972296	0.929559	0.988374	0.988118
950	31|71|96|125	31|96	71|125	138|32|114|116|141|142|136|5|108|75|104|139|82|3|81|42|126|47|55|103	0.202427	0.333333	0.989909	0.970219	0.996611	0.995189
951	35|55|103|109	35|55	103|109	1|0|40|53|106|142|130|45|63|7|119|107|129|71|3|42|47|70|31|54	0.242428	0.333333	0.990962	0.972864	0.995625	0.99323
952	15|47|55|109	15|47	55|109	123|40|138|105|143|106|45|136|22|104|75|107|21|117|129|79|126|54|103|125	0.229036	0.333333	0.962069	0.910841	0.984347	0.983126
953	35|71|96|109	35|71	96|109	138|114|105|32|12|5|136|134|119|139|104|63|3|42|81|11|126|110|31|47	0.229419	0.333333	0.989748	0.97331	0.996429	0.994783
954	54|55|103|110	54|55	103|110	1|123|28|32|106|45|130|136|132|49|121|7|79|117|35|127|15|31|96|109	0.240899	0.333333	0.97155	0.930055	0.987449	0.984964
955	15|96|125|126	15|125	96|126	32|40|128|53|45|12|143|5|108|119|75|107|71|42|3|82|47|55|70|109	0.215096	0.333333	0.986695	0.960762	0.994499	0.99146
956	35|71|109|126	35|71	109|126	0|32|53|28|5|136|45|142|107|119|108|63|3|42|11|129|15|70|54|31	0.263338	0.333333	0.987421	0.963222	0.99451	0.992345
957	47|55|96|126	47|55	96|126	128|53|0|40|58|141|130|5|63|121|107|75|71|35|120|82|109|70|48|54	0.215981	0.25	0.959691	0.903242	0.983471	0.980218
958	35|96|110|126	35|96	110|126	32|40|128|0|130|143|136|106|7|132|88|108|11|82|3|71|55|15|54|31	0.241414	0.333333	0.977143	0.93832	0.990402	0.985251
959	35|96|103|110	35|96	103|110	40|32|28|128|12|5|130|143|119|7|73|107|11|82|81|71|47|15|70|54	0.234539	0.333333	0.988825	0.968033	0.995247	0.994245
960	35|71|103|109	35|71	103|109	123|1|32|40|143|12|5|45|132|108|63|88|3|11|129|42|54|31|55|47	0.243133	0.333333	0.994752	0.984161	0.997618	0.997062
961	54|55|109|110	54|55	109|110	114|123|28|105|143|134|106|130|119|104|7|107|42|3|71|33|31|103|96|126	0.245311	0.333333	0.971178	0.930723	0.987057	0.984172
962	47|71|125|126	47|126	71|125	28|0|32|53|4|143|142|141|75|108|63|119|81|3|11|82|55|54|70|96	0.218723	0.333333	0.96884	0.923751	0.98783	0.980233
963	48|54|96|103	48|96	54|103	53|32|28|40|106|45|130|136|107|63|119|108|82|3|11|71|109|55|70|110	0.244527	0.333333	0.983468	0.957901	0.993643	0.993265
964	47|71|103|109	47|71	103|109	28|1|53|40|141|136|106|142|75|88|49|73|11|79|33|35|96|15|48|125	0.221169	0.333333	0.964062	0.908453	0.985963	0.981347
965	31|35|70|71	31|70	35|71	0|105|32|1|134|136|141|106|104|107|75|139|129|82|81|3|103|126|47|15	0.245541	0.333333	0.990708	0.973928	0.996237	0.994603
966	54|96|109|110	54|96	109|110	83|95|114|28|77|130|143|136|22|108|75|132|3|42|117|33|126|70|103|47	0.246086	0.333333	0.981913	0.954837	0.993158	0.993138
967	15|35|54|96	15|35	54|96	53|114|95|138|113|45|12|134|139|88|75|107|81|71|11|42|55|109|110|47	0.237077	0.333333	0.98661	0.963401	0.994673	0.992277
968	15|48|70|103	15|48	70|103	123|40|32|53|141|45|136|142|119|63|107|88|129|11|3|71|110|109|47|54	0.251622	0.333333	0.989204	0.969153	0.99536	0.994259
969	48|54|71|110	48|54	71|110	0|28|123|32|136|143|134|12|119|75|88|108|81|82|11|3|96|103|31|109	0.26047	0.333333	0.981832	0.951519	0.992912	0.992683
970	31|55|70|125	31|55	70|125	128|0|83|28|136|141|5|142|63|107|104|75|129|42|71|82|96|126|109|15	0.216537	0.333333	0.978172	0.943245	0.991545	0.991245
971	15|48|96|110	15|48	96|110	83|116|105|128|45|113|106|4|7|139|73|104|3|42|71|81|109|55|47|31	0.230599	0.333333	0.987951	0.965556	0.995095	0.992987
972	47|70|71|96	47|70	71|96	32|83|0|105|143|134|58|113|139|107|119|121|117|79|3|120|110|48|54|126	0.240423	0.333333	0.967894	0.920831	0.987658	0.982959
973	71|96|103|125	71|125	96|103	0|28|40|53|5|141|136|113|73|75|108|107|11|81|3|82|70|109|31|54	0.222654	0.333333	0.990834	0.97214	0.99661	0.99638
974	54|70|96|126	54|96	70|126	28|32|40|0|77|58|142|130|49|88|121|63|11|35|127|21|48|55|31|47	0.224741	0.333333	0.97479	0.941524	0.989897	0.98965
975	31|55|96|126	31|55	96|126	32|128|0|28|106|58|77|130|75|49|107|63|3|120|82|71|48|15|110|70	0.214986	0.25	0.972461	0.929097	0.988405	0.986118
976	47|48|103|109	47|48	103|109	32|128|28|40|12|5|45|143|119|132|7|107|3|11|71|81|110|96|70|55	0.227156	0.333333	0.970698	0.925687	0.988519	0.983994
977	47|55|70|103	47|55	70|103	0|123|32|28|143|77|5|58|22|107|75|49|127|129|120|33|48|15|31|110	0.215247	0.333333	0.944763	0.876649	0.976814	0.971109
978	15|47|55|125	15|125	47|55	95|40|114|53|141|130|143|4|7|107|132|139|71|82|3|129|54|103|96|70	0.215799	0.333333	0.972775	0.93119	0.988925	0.983323
979	15|31|35|126	15|126	31|35	0|53|32|123|106|45|136|142|88|132|7|108|82|3|11|42|54|47|70|109	0.243984	0.333333	0.986922	0.965829	0.99422	0.99241
980	15|70|103|110	15|70	103|110	40|128|32|123|130|136|106|77|121|49|119|75|79|71|33|11|125|55|54|47	0.243629	0.333333	0.987721	0.968977	0.995036	0.993588
981	31|48|54|71	31|54	48|71	116|1|28|95|136|45|106|142|104|88|139|107|11|3|42|82|103|110|126|47	0.236813	0.333333	0.987978	0.965401	0.995567	0.994318
982	15|47|110|126	15|47	110|126	0|40|1|128|77|143|45|12|132|121|49|107|11|82|129|120|48|54|109|96	0.235292	0.333333	0.959126	0.900936	0.984433	0.984361
983	15|55|71|103	15|55	71|103	0|32|123|53|4|136|106|77|63|75|121|119|82|127|35|42|125|109|70|48	0.241057	0.333333	0.971677	0.938929	0.988575	0.984239
984	48|55|70|109	48|70	55|109	1|95|105|114|106|45|141|142|104|7|139|63|129|71|42|3|103|54|47|126	0.228519	0.333333	0.984974	0.958459	0.992844	0.991464
985	55|70|103|109	55|70	103|109	123|53|32|40|130|77|106|143|49|119|63|121|127|120|33|42|96|47|125|54	0.225938	0.333333	0.981098	0.948138	0.991003	0.985545
986	15|31|54|55	15|31	54|55	1|83|95|128|130|142|134|106|63|49|22|139|120|129|21|3|126|125|70|96	0.224446	0.333333	0.9735	0.935816	0.989031	0.98463
987	15|109|110|126	15|109	110|126	40|0|32|128|106|5|130|45|108|73|88|121|71|129|81|79|31|47|96|54	0.25302	0.333333	0.983377	0.959433	0.993004	0.989854
988	15|35|54|71	15|35	54|71	116|105|1|53|141|142|136|134|107|63|75|132|42|11|129|3|47|96|31|110	0.263463	0.333333	0.988308	0.967011	0.995229	0.993349
989	54|70|71|125	54|70	71|125	138|0|53|40|143|45|136|134|119|63|107|88|3|11|129|81|109|103|47|15	0.246507	0.333333	0.987957	0.967313	0.995189	0.992747
990	31|47|48|54	31|47	48|54	32|53|28|114|130|142|113|134|63|75|73|139|82|129|3|71|96|126|110|15	0.230323	0.333333	0.970225	0.927521	0.989167	0.986928
991	31|47|55|109	31|47	55|109	0|83|116|138|5|4|141|130|63|107|104|49|35|127|3|71|70|54|15|48	0.229156	0.333333	0.975196	0.930451	0.989818	0.986807
992	48|54|71|103	48|54	71|103	123|40|32|0|12|143|45|106|132|119|108|63|11|3|82|42|109|15|110|70	0.257096	0.333333	0.986396	0.964225	0.994532	0.99395
993	70|71|103|125	70|103	71|125	53|123|0|28|4|45|12|136|88|75|73|63|42|129|3|82|31|109|55|110	0.227974	0.333333	0.985547	0.959401	0.994461	0.99187
994	31|48|71|109	31|71	48|109	28|116|95|1|4|12|45|134|63|132|88|73|42|11|129|3|55|15|110|126	0.236038	0.333333	0.97516	0.933845	0.990018	0.98685
995	31|35|71|110	31|71	35|110	138|83|116|123|106|113|136|5|107|132|104|75|81|129|82|11|96|55|54|47	0.250657	0.333333	0.987729	0.964188	0.995325	0.994103
996	54|96|109|125	54|96	109|125	95|138|128|114|142|106|136|130|88|139|75|104|71|11|3|42|110|47|31|15	0.221014	0.333333	0.98027	0.957143	0.992284	0.989641
997	54|55|70|96	54|55	70|96	138|114|128|28|130|134|77|142|121|49|107|104|127|42|33|120|47|15|31|109	0.221884	0.333333	0.976198	0.941698	0.989277	0.987673
998	15|71|103|110	15|71	103|110	1|40|123|32|5|58|143|136|119|75|88|49|120|33|117|35|125|70|31|55	0.237362	0.333333	0.986626	0.961323	0.994571	0.991861
999	47|96|103|109	47|96	103|109	28|40|32|128|4|12|77|45|88|121|108|132|120|79|35|33|55|15|48|125	0.210643	0.333333	0.900354	0.827475	0.955865	0.946329
