graphsage_row,entrez_gene_id,resolution_basis
26194,29894,topology
26195,29890,topology
26196,79084,topology
26197,29899,topology
26198,115426,topology
26199,6886,topology
26200,506,topology
26201,6885,topology
26202,3074,topology
26203,6883,topology
26204,6880,topology
26205,6881,topology
26206,2956,topology
26207,2950,topology
26208,1027,topology
26209,1026,topology
26210,5340,topology
26211,1020,topology
26212,1022,topology
26213,7163,topology
26214,7161,topology
26215,1029,topology
26216,1028,topology
26217,7164,topology
26218,79065,topology
26219,79176,topology
26220,8078,topology
26221,79791,topology
26222,23649,topology
26223,1201,topology
26224,1200,topology
26225,1203,topology
26226,5649,topology
26227,30818,topology
26228,5641,topology
26229,8273,topology
26230,30812,topology
26231,3108,topology
26232,11073,topology
26233,23139,topology
26234,11076,topology
26235,126119,topology
26236,23640,topology
26237,8671,topology_plus_feature
26238,8677,topology
26239,23039,topology
26240,29072,topology
26241,1119,topology
26242,87178,topology
26243,8678,topology
26244,29079,topology
26245,23032,topology
26246,51085,topology
26247,4093,topology
26248,4092,topology
26249,4091,topology
26250,4090,topology
26251,23213,topology
26252,23212,topology
26253,4094,topology
26254,50944,topology
26255,26509,topology
26256,5730,topology
26257,23580,topology
26258,4040,topology
26259,8411,topology
26260,8416,topology
26261,4728,topology
26262,6468,topology
26263,197131,topology
26264,51548,topology
26265,9807,topology
26266,6461,topology
26267,9804,topology
26268,6464,topology
26269,4852,topology
26270,10978,topology
26271,25836,topology
26272,9690,topology
26273,79918,topology
26274,6788,topology
26275,79228,topology
26276,50649,topology
26277,3925,topology
26278,4048,topology
26279,27123,topology
26280,2304,topology
26281,23363,topology
26282,6722,topology
26283,6720,topology
26284,51193,topology
26285,8301,topology
26286,6729,topology
26287,23368,topology
26288,5654,topology
26289,4781,topology
26290,4780,topology
26291,51304,topology
26292,51621,topology
26293,51523,topology
26294,5824,topology
26295,51752,topology
26296,5829,topology
26297,5828,topology
26298,8099,topology
26299,4142,topology
26300,3857,topology
26301,9939,topology
26302,55233,topology
26303,6484,topology
26304,3858,topology
26305,55236,topology
26306,55534,topology
26307,9839,topology
26308,6093,topology
26309,6092,topology
26310,6095,topology
26311,80725,topology
26312,80727,topology
26313,51160,topology
26314,51162,topology
26315,51163,topology
26317,51167,topology
26318,6657,topology
26319,259230,topology
26320,6655,topology
26321,6654,topology
26322,340061,topology
26323,6651,topology
26324,154796,topology
26325,51763,topology
26326,5915,topology
26327,5914,topology
26328,57626,topology
26329,56243,topology
26330,5911,topology
26331,10801,topology
26332,5913,topology
26333,5912,topology
26334,2288,topology
26335,79885,topology
26336,56751,topology
26337,57113,topology
26338,79888,topology
26339,196,topology
26340,57117,topology
26341,190,topology
26342,10512,topology
26343,6387,topology
26344,6386,topology
26345,3672,topology
26346,64682,topology
26347,6389,topology
26348,3675,topology
26349,2542,topology
26350,10106,topology
26351,2547,topology
26352,57599,topology
26353,2549,topology
26354,2548,topology
26355,1104,topology
26356,57591,topology
26357,114609,topology
26358,1457,topology
26359,26258,topology
26360,26259,topology
26361,64170,topology
26362,57575,topology
26363,57574,topology
26364,5000,topology
26365,64422,topology
26366,64506,topology
26367,8667,topology
26368,2767,topology
26369,64428,topology
26370,7301,topology
26371,8897,topology
26372,153090,topology
26374,902,topology
26375,6273,topology
26376,6272,topology
26377,6275,topology
26378,348980,topology
26379,1840,topology
26380,60436,topology
26381,1845,topology
26382,1510,topology
26383,9559,topology
26384,9551,topology
26385,4953,topology
26386,9557,topology
26387,54496,topology
26388,9732,topology
26389,9734,topology
26390,9736,topology
26391,7345,topology
26392,7342,topology
26393,3299,topology
26394,7341,topology
26395,1906,topology
26396,3295,topology
26397,3297,topology
26398,1902,topology
26399,1903,topology
26400,5130,topology
26401,222663,topology_plus_feature
26402,84759,topology
26403,22976,topology
26404,285381,topology
26405,54677,topology
26406,147372,topology
26407,353174,topology
26408,9025,topology
26409,9024,topology
26410,10241,topology
26411,9020,topology
26412,9022,topology
26413,5883,topology
26414,5443,topology
26415,148281,topology
26416,5223,topology
26417,5226,topology
26418,5224,topology
26419,80746,topology
26420,8930,topology
26421,84376,topology
26422,8932,topology
26423,8563,topology
26424,22882,topology
26425,5886,topology
26427,29882,topology
26428,29886,topology
26429,57092,topology
26430,23184,topology
26431,7175,topology
26432,6890,topology
26433,6895,topology
26434,3066,topology
26435,3065,topology
26436,3064,topology
26437,2947,topology
26438,2946,topology
26439,130399,topology
26440,23189,topology
26441,2941,topology
26442,8738,topology
26443,1051,topology
26444,83752,topology
26445,1054,topology
26446,5352,topology
26447,5351,topology
26448,91147,topology
26449,79763,topology
26450,23633,topology
26451,115703,topology
26452,1278,topology
26453,79784,topology
26454,79661,topology
26455,1183,topology
26456,1270,topology
26457,613,topology
26458,1272,topology
26459,10319,topology
26460,617,topology
26461,11047,topology
26462,54107,topology
26463,54106,topology
26464,11040,topology
26465,8243,topology
26466,8795,topology
26467,9819,topology
26468,1490,topology
26469,10908,topology
26470,23028,topology
26471,1471,topology
26472,1476,topology
26473,57216,topology
26474,144717,topology
26475,8649,topology
26476,23020,topology
26477,23024,topology
26478,23025,topology
26479,1495,topology
26480,5721,topology
26481,50488,topology
26482,7043,topology
26484,55183,topology
26485,23759,topology
26486,9811,topology
26487,5742,topology
26488,498,topology
26489,5745,topology
26490,5747,topology
26491,23598,topology
26492,10659,topology
26493,5725,topology
26494,4221,topology
26496,5587,topology
26497,5584,topology
26498,6478,topology
26499,5582,topology
26500,5580,topology
26501,5581,topology
26502,6470,topology
26503,6477,topology
26504,29,topology
26505,5588,topology
26506,25824,topology
26507,3187,topology
26508,25820,topology
26509,80833,topology
26510,23118,topology
26511,5308,topology
26512,266727,topology
26513,79039,topology
26514,3936,topology
26515,3931,topology
26516,3265,topology
26517,51684,topology
26518,6717,topology
26519,6714,topology
26520,10652,topology
26521,23370,topology
26522,8501,topology
26523,6711,topology
26524,9907,topology
26525,170302,topology
26526,9903,topology
26527,51377,topology
26528,51379,topology
26529,4131,topology
26530,4133,topology
26531,57551,topology
26532,1874,topology
26533,4137,topology
26534,55454,topology
26535,5693,topology
26536,3843,topology
26537,5696,topology
26538,65018,topology
26539,3849,topology
26540,3848,topology
26541,7477,topology
26542,7857,topology
26543,64764,topology
26544,55521,topology
26545,4047,topology
26546,51199,topology
26547,4041,topology
26548,51194,topology
26549,6660,topology
26550,51196,topology
26551,8621,topology
26552,6667,topology
26553,6664,topology
26554,6665,topology
26555,5585,topology
26556,51750,topology
26557,51755,topology
26558,51201,topology
26559,5966,topology
26560,3665,topology
26561,3667,topology
26562,3661,topology
26563,2280,topology
26564,2281,topology
26565,150684,topology
26566,56984,topology
26567,3669,topology
26568,64699,topology
26569,1666,topology
26570,4544,topology
26571,972,topology
26572,8315,topology
26573,163126,topology
26574,23354,topology
26575,2571,topology
26576,27316,topology
26577,6284,topology
26578,10901,topology
26579,10902,topology
26580,4824,topology
26581,26227,topology
26582,30851,topology
26583,2596,topology
26584,2590,topology
26585,10658,topology
26586,9126,topology
26587,6737,topology
26588,5033,topology
26589,10300,topology
26590,1876,topology
26591,23451,topology
26592,7919,topology
26593,4436,topology
26594,5158,topology
26595,595,topology
26596,7917,topology
26597,7915,topology
26598,182,topology
26599,975,topology
26600,6288,topology
26601,1081,topology
26602,2119,topology
26603,90390,topology
26604,6285,topology
26605,6280,topology
26606,2118,topology
26607,183,topology
26608,181,topology
26609,186,topology
26610,26130,topology
26611,26133,topology
26612,598,topology
26613,2110,topology
26614,80267,topology
26615,6049,topology
26616,2115,topology
26617,6047,topology
26618,2621,topology
26619,2626,topology
26620,2627,topology
26621,2624,topology
26622,2625,topology
26623,6045,topology
26624,8086,topology
26625,5108,topology
26626,10018,topology
26627,361,topology
26628,9585,topology
26629,10013,topology
26630,7358,topology
26631,9588,topology
26632,10010,topology
26633,9230,topology
26634,9409,topology
26635,1917,topology
26636,10014,topology
26637,868,topology
26638,54806,topology
26639,54801,topology
26640,3141,topology
26641,861,topology
26642,57502,topology
26643,863,topology
26644,5831,topology
26645,864,topology
26646,2020,topology_plus_feature
26647,10499,topology
26648,10498,topology
26649,10497,topology
26650,10494,topology
26651,2028,topology
26652,10492,topology
26653,10277,topology
26654,10273,topology
26655,886,topology
26656,10270,topology
26657,58191,topology
26658,889,topology
26659,8089,topology
26660,10474,topology
26661,10477,topology
26662,10476,topology
26663,83695,topology
26664,5213,topology
26665,10472,topology
26666,9053,topology
26667,659,topology
26668,5218,topology
26669,53340,topology
26670,54487,topology
26671,80314,topology
26672,8924,topology
26673,80312,topology
26674,22893,topology
26675,22894,topology
26676,774,topology
26677,777,topology
26678,2629,topology
26679,773,topology
26680,778,topology
26681,7100,topology
26682,7101,topology
26683,6868,topology
26684,7105,topology
26685,71,topology
26687,3054,topology
26688,6860,topology
26689,7473,topology
26690,6863,topology
26691,5362,topology
26692,5360,topology
26693,1046,topology
26694,5364,topology
26695,57084,topology_plus_feature
26696,4597,topology
26697,8425,topology
26698,79158,topology
26699,358,topology
26700,79155,topology
26701,4303,topology
26702,1268,topology
26703,667,topology
26704,665,topology
26705,664,topology
26706,662,topology
26707,661,topology
26708,11051,topology
26709,11052,topology
26710,8788,topology
26711,1910,topology
26712,57706,topology
26713,11059,topology
26714,5100,topology
26715,30835,topology
26716,210,topology
26717,10017,topology
26718,8658,topology
26719,8651,topology
26720,8650,topology
26721,3280,topology
26722,8654,topology
26723,1463,topology
26724,521,topology
26725,8434,topology
26726,284110,topology
26727,23765,topology
26728,50964,topology
26729,51564,topology
26730,6917,topology
26731,9821,topology
26732,23568,topology
26733,51562,topology
26734,23566,topology
26735,23560,topology
26736,5591,topology
26737,5590,topology
26738,5592,topology
26739,5595,topology
26740,5594,topology
26741,5599,topology
26742,5598,topology
26743,54968,topology
26744,23161,topology
26745,23162,topology
26746,55083,topology
26747,3949,topology
26748,55081,topology
26749,84817,topology
26750,311,topology
26751,310,topology
26752,317,topology
26753,9828,topology
26754,51692,topology
26755,11200,topology
26756,5211,topology
26757,23303,topology
26758,54960,topology
26759,23305,topology
26760,23304,topology
26761,8323,topology
26762,8322,topology
26763,9910,topology
26764,9913,topology
26765,653519,topology
26766,51366,topology
26767,92737,topology
26768,9918,topology
26769,4124,topology
26770,7430,topology
26771,7431,topology
26772,2752,topology
26773,5683,topology
26774,5682,topology
26775,55558,topology
26776,64759,topology
26777,2022,topology
26778,2322,topology
26779,1509,topology
26780,55553,topology
26781,2023,topology
26782,64754,topology
26783,23414,topology
26784,23411,topology
26785,6670,topology
26786,6672,topology
26787,23418,topology
26788,27257,topology
26789,84967,topology
26790,4055,topology
26791,4054,topology
26792,27252,topology
26793,54413,topology
26794,51185,topology
26795,4059,topology
26796,4058,topology
26797,5194,topology
26798,27097,topology
26799,5978,topology
26800,5972,topology
26801,4361,topology
26802,51747,topology
26803,51741,topology
26804,56998,topology
26805,3611,topology
26806,3612,topology
26807,51504,topology
26808,6818,topology
26809,56776,topology
26810,56993,topology
26812,5771,topology
26813,25780,topology
26814,7536,topology
26815,116448,topology
26816,23542,topology
26817,887,topology
26818,116444,topology
26819,55959,topology
26820,55958,topology
26821,10272,topology
26822,6584,topology
26823,27164,topology
26824,5775,topology
26825,2562,topology
26826,55705,topology
26827,116840,topology
26828,56603,topology
26829,27327,topology
26830,5906,topology
26831,84649,topology
26832,26234,topology
26833,10919,topology
26834,9133,topology
26835,25970,topology
26836,9131,topology
26837,64400,topology
26838,7295,topology
26839,57555,topology
26840,9134,topology
26841,7298,topology
26842,57007,topology
